Last name,First name,Title,Student?,Status,Regn. #,Days,Metadata,Scheduled,Invited,Rough Topic,Title,Abstract,Scheduling comments,Topic comments,,,,,,,,
Yu,Rose,PROFESSOR,FALSE,PROBABLY,340,TH,R|4|1|1,TH-Generative AI,,,DYffusion: A Dynamics-informed Diffusion Model for Spatiotemporal Forecasting,"While diffusion models can successfully generate data and make predictions, they are predominantly designed for static images. We propose an approach for efficiently training diffusion models for probabilistic spatiotemporal forecasting, where generating stable and accurate rollout forecasts remains challenging, Our method, DYffusion, leverages the temporal dynamics in the data, directly coupling it with the diffusion steps in the model. We train a stochastic, time-conditioned interpolator and a forecaster network that mimic the forward and reverse processes of standard diffusion models, respectively. DYffusion naturally facilitates multi-step and long-range forecasting, allowing for highly flexible, continuous-time sampling trajectories and the ability to trade-off performance with accelerated sampling at inference time. In addition, the dynamics-informed diffusion process in DYffusion imposes a strong inductive bias and significantly improves computational efficiency compared to traditional Gaussian noise-based diffusion models. Our approach performs competitively on probabilistic forecasting of complex dynamics in sea surface temperatures, Navier-Stokes flows, and spring mesh systems.",Thurs anytime except for 11- 12 pm.,generative AI,,,,,,,,
Soltanolkotabi,Mahdi,MISTER,FALSE,ALMOST_CERTAINLY,48,"W,TH",R|4|1|2,TH-Generative AI,,ML-diffusion,Adapt and Diffuse: Sample-adaptive Reconstruction via Latent Diffusion Models,,Wednesday and Thursday,"diffusion models, inverse problems",,,,,,,,
Qu,Qing,PROFESSOR,FALSE,ALMOST_CERTAINLY,83,"M,T,W,TH",R|4|1|3,TH-Generative AI,,ML-diffusion,The emergence of reproducibility and consistency in diffusion models,"Recently, diffusion models have emerged as powerful deep generative models, showcasing cutting-edge performance across various applications such as image generation, solving inverse problems, and text-to-image synthesis. These models generate new data (e.g., images) by transforming random noise inputs through a reverse diffusion process. In this work, we uncover a distinct and prevalent phenomenon within diffusion models in contrast to most other generative models, which we refer to as ``consistent model reproducibility''. To elaborate, our extensive experiments have consistently shown that when starting with the same initial noise input and sampling with a deterministic solver, diffusion models tend to produce nearly identical output content. This consistency holds true regardless of the choices of model architectures and training procedures. Additionally, our research has unveiled that this exceptional model reproducibility manifests in two distinct training regimes: (i) ``memorization regime,'' characterized by a significantly overparameterized model which attains reproducibility mainly by memorizing the training data; (ii) ``generalization regime,'' in which the model is trained on an extensive dataset, and its reproducibility emerges with the model's generalization capabilities. Our analysis provides theoretical justification for the model reproducibility in ``memorization regime''. Moreover, our research reveals that this valuable property generalizes to many variants of diffusion models, including conditional diffusion models, diffusion models for solving inverse problems, and fine-tuned diffusion models. A deeper understanding of this phenomenon has the potential to yield more interpretable and controllable data generative processes based on diffusion models.",,,,,,,,,,
Jalal,Ajil,DOCTOR,FALSE,PROBABLY,262,,R|4|1|4,TH-Generative AI,,ML-generative models,Learning a conditional generative model in total variation,"A conditional generative model is a method for sampling from a conditional distribution p (y| x). For example, one may want to sample an image of a cat given the label “cat”. A feed-forward conditional generative model is a function g (x, z) that takes the input x and a random seed z, and outputs a sample y from p (y| x). Ideally the distribution of outputs (x, g (x, z)) would be close in total variation to the ideal distribution (x, y). Generalization bounds for other learning models require assumptions on the distribution of x, even in simple settings like linear regression with Gaussian noise. We show these assumptions are unnecessary in our model, for both linear regression and single-layer ReLU networks. Given samples (x, y), we show how to learn a 1-layer ReLU conditional generative model in total variation. As our result has no assumption on the distribution of inputs x, if we are given access to the internal activations of a deep generative model, we can compose our 1-layer guarantee to progressively learn the deep model using a near-linear number of samples.",,"Learning theory, Generative Models",,,,,,,,
Thrampoulidis,Christos,PROFESSOR,FALSE,ALMOST_CERTAINLY,68,TH,R|4|2|1,TH-Machine Learning and LLMs,,ML-LLM,Implicit Bias of Next-Token Prediction,"In this talk, we investigate the training paradigm of next-token prediction (NTP) in language models, which involves predicting the next token in a sequence. Departing from traditional one-hot classification, in NTP, multiple tokens with varying frequencies follow each given context. We frame NTP training as cross-entropy minimization over distinct contexts, each associated with a sparse empirical probability vector across a finite vocabulary. Focusing on predicting the last token, the talk then explores the behavior of gradient descent as the NTP training loss over linear models approaches its lower bound (entropy). We illustrate conditions under which gradient descent can reach the entropy lower bound and characterize the structure of the model learned at convergence. Our work parallels prior research on the implicit bias of one-hot classification, opening exciting avenues for future research that can lead to better understanding the optimization and generalization principles of models trained with NTP.",I am only able to attend Thursday (due to family reasons). I would appreciate if possible that the talk be scheduled that day. Thank you very much!,Transformers,,,,,,,,
Sharan,Vatsal,PROFESSOR,FALSE,ALMOST_CERTAINLY,298,TH,R|4|2|2,TH-Machine Learning and LLMs,,ML-LLM,Transformers learn higher-order optimization methods for in-context learning: A study with linear models,"Transformers are remarkably good at in-context learning (ICL)—learning from demonstrations without parameter updates—but how they perform ICL remains a mystery. Recent work suggests that Transformers may learn in-context by internally running Gradient Descent, a first-order optimization method. In this paper, we instead demonstrate that Transformers learn to implement higher-order optimization methods to perform ICL. Focusing on in-context linear regression, we show that Transformers learn to implement an algorithm very similar to Iterative Newton’s Method, a higher-order optimization method, rather than Gradient Descent. Empirically, we show that predictions from successive Transformer layers closely match different iterations of Newton’s Method linearly, with each middle layer roughly computing 3 iterations. In contrast, exponentially more Gradient Descent steps are needed to match an additional Transformers layer; this suggests that Transformers have an comparable rate of convergence with high-order methods such as Iterative Newton, which are exponentially faster than Gradient Descent. We also show that Transformers can learn in-context on ill-conditioned data, a setting where Gradient Descent struggles but Iterative Newton succeeds. Finally, we show theoretical results which support our empirical findings and have a close correspondence with them: we prove that Transformers can implement k iterations of Newton’s method with O(k) layers.","Unfortunately, I can only attend on Thursday this year.","Transformers, deep learning, optimization, gradient descent, second-order methods",,,,,,,,
Mondelli,Marco,PROFESSOR,FALSE,ALMOST_CERTAINLY,116,"M,T,W,TH",R|4|2|3,TH-Machine Learning and LLMs,,ML-LLM-TH,Towards Understanding the Word Sensitivity of Attention Layers: A Study via Random Features,"Unveiling the reasons behind the exceptional success of transformers requires a better understanding of why attention layers are suitable for NLP tasks. In particular, such tasks require predictive models to capture contextual meaning which often depends on one or few words, even if the sentence is long. Our work studies this key property, dubbed \emph{word sensitivity} (WS), in the prototypical setting of random features. We show that attention layers enjoy high WS, namely, there exists a vector in the space of embeddings that largely perturbs the random attention features map. The argument critically exploits the role of the $\softmax$ in the attention layer, highlighting its benefit compared to other activations. In contrast, the WS of standard random features is of order $1/\sqrt{n}$, $n$ being the number of words in the textual sample, and thus it decays with the context length.  We then translate these results on the word sensitivity into generalization bounds: due to their low WS, random features provably cannot learn to distinguish between two sentences that differ only in a single word; in contrast, due to their high WS, random attention features display higher generalization capabilities. We validate our theoretical results with experimental evidence over the BERT-Base word embeddings of the imdb review dataset.",I will attend Monday to Thursday.,"theory of deep learning, attention, transformer, language models, random features",,,,,,,,
Chung,Hye Won,PROFESSOR,FALSE,ALMOST_CERTAINLY,90,"T,TH",R|4|2|4,TH-Machine Learning and LLMs,,ML-TH,Understanding Self-Distillation and Partial Label Learning in Multi-Class Classification with Label Noise,"Self-distillation (SD) is the process of training a student model using the outputs of a teacher model, with both models sharing the same architecture. Our study theoretically examines SD in multi-class classification with cross-entropy loss, exploring both multi-round SD and SD with refined teacher outputs, inspired by partial label learning (PLL). By deriving a closed-form solution for the student model's outputs, we discover that SD essentially functions as label averaging among instances with high feature correlations. Initially beneficial, this averaging helps the model focus on feature clusters correlated with a given instance for predicting the label. However, it leads to diminishing performance with increasing distillation rounds. Additionally, we demonstrate SD's effectiveness in label noise scenarios and identify the minimum number of distillation rounds needed to achieve 100% classification accuracy. Our study also reveals a new finding: one-step distillation with refined teacher outputs surpasses the efficacy of multi-step SD using the teacher's direct output in high noise rate regimes.",Tuesday and Thursday,"Knowledge distillation, self-distillation, partial label learning, learning theory",,,,,,,,
Chaudhuri,Kamalika,PROFESSOR,FALSE,ALMOST_CERTAINLY,139,THPM,R|4|3|1,TH-Representation Learning,,"ML-rep, Privacy",Deja-vu: Measuring Memorization in Representation Learning,"Self-supervised learning (SSL) algorithms can produce useful image representations by learning to associate different parts of natural images with one another. However, when taken to the extreme, SSL models can unintendedly memorize specific parts in individual training samples rather than learning semantically meaningful associations. In this work, we perform a systematic study of the unintended memorization of image-specific information in SSL models -- which we refer to as déjà vu memorization. Concretely, we show that given the trained model and a crop of a training image containing only the background (e.g., water, sky, grass), it is possible to infer the foreground object with high accuracy or even visually reconstruct it. Furthermore, we show that déjà vu memorization is common to different SSL algorithms, is exacerbated by certain design choices, and cannot be detected by conventional techniques for evaluating representation quality. Our study of déjà vu memorization reveals previously unknown privacy risks in SSL models, as well as suggests potential practical mitigation strategies.",Anytime after 11am on Thu,"Privacy, memorization, privacy measurement",,,,,,,,
El-Khamy,Mostafa,DOCTOR,FALSE,ALMOST_CERTAINLY,201,"TH,F",R|4|3|2,TH-Representation Learning,,ML-Rep,Learning Robust Representations: Latent Feature Disentanglement vs Multi-Expert Adversarial Regularization,"Learning representations that are robust to mismatches in the distributions of the training and testing data is key to enable large-scale deployment of deep models in practical systems. We present two learning methodologies for robust deep learning: multi-expert adversarial regularization and latent feature disentanglement. Multi-expert adversarial regularization trains the feature extractor jointly with multiple experts in an adversarial fashion to encourage the experts’ diversity while maintaining accurate consensus. Latent-feature disentanglement learns representations that generalize well to unseen domains by disentangling the content-specific features from the domain-specific features, via domain-invariant regularization.",Thursday & Friday,"Machine Learning, Artificial Intelligence",,,,,,,,
Xiang,Yu,PROFESSOR,FALSE,ALMOST_CERTAINLY,219,"TH,F",R|4|3|3,TH-Representation Learning,,ML-Rep,Learning invariant representations under general interventions on the response,"It has become increasingly common nowadays to collect observations of feature and response pairs from different environments. As a consequence, one has to apply learned predictors to data with a different distribution due to distribution shifts. One principled approach is to adopt the structural causal models to describe training and test models, following the invariance principle which says that the conditional distribution of the response given its predictors remains the same across environments. However, this principle might be violated in practical settings when the response is intervened. A natural question is whether it is still possible to identify other forms of invariance to facilitate prediction in unseen environments. To shed light on this challenging scenario, we focus on linear structural causal models (SCMs) and introduce invariant matching property (IMP), an explicit relation to capture interventions through an additional feature, leading to an alternative form of invariance that enables a unified treatment of general interventions on the response as well as the predictors. We analyze the asymptotic generalization errors of our method under both the discrete and continuous environment settings, where the continuous case is handled by relating it to the semiparametric varying coefficient models. We present algorithms that show competitive performance compared to existing methods over various experimental settings including a COVID dataset.",I prefer to present on Thursday or Friday. Thanks!  P.S. I will be more than happy to serve as the session chair of my session.,"learning under distribution shift, robust learning, representation learning",,,,,,,,
Aeron,Shuchin,PROFESSOR,FALSE,ALMOST_CERTAINLY,237,TH,R|4|3|4,TH-Representation Learning,,ML-Rep,Revisiting hard negative sampling for contrastive learning: Optimal representation geometry and neural vs dimensional collapse,"For a widely-studied data model and general loss and sample-hardening functions we prove that the Supervised Contrastive Learning (SCL), Hard-SCL (HSCL), and Unsupervised Contrastive Learning (UCL) risks are minimized by representations that exhibit Neural Collapse (NC), i.e., the class means form an Equiangular Tight Frame (ETF) and data from the same class are mapped to the same representation. We also prove that for any representation mapping, the HSCL and Hard-UCL (HUCL) risks are lower bounded by the corresponding SCL and UCL risks. Although the optimality of ETF is known for SCL, albeit only for InfoNCE loss, its optimality for HSCL and UCL under general loss and hardening functions is novel. Moreover, our proofs are much simpler, compact, and transparent. We empirically demonstrate, for the first time, that Adam optimization of HSCL and HUCL risks with random initialization and suitable hardness levels can indeed converge to the NC geometry if we incorporate unit-ball or unit-sphere feature normalization. Without incorporating hard negatives or feature normalization, however, the representations learned via Adam suffer from dimensional collapse (DC) and fail to attain the NC geometry.",I can only attend and present on Thursday due to family and semester responsibilities.,"Self-supervised learning, Contrastive Representation Learning, Neural Collapse",,,,,,,,
Cardone,Martina,DOCTOR,FALSE,ALMOST_CERTAINLY,175,"M,T,W,TH",R|5|1|1,TH-Statistical Learning and Estimation,,ML-TH,Data-Driven Estimation of the Optimal Performance of Classifiers via Soft Labels,"Classification is a fundamental task in many applications on which data-driven methods have shown outstanding performances. However, it is challenging to determine whether such methods have achieved the optimal performance. This is mainly due to the fact that the best achievable performance is typically unknown and hence, effectively estimating it is of prime importance. In this talk, we consider a supervised classification problem and we propose effective estimators for two fundamental performance metrics: (1) the Bayes error rate, that is, the lowest error rate attained by any classifier; and (2) the false positive rate of the Bayes classifier. Our method utilizes soft labels, or real-valued labels, which are gaining significant traction thanks to their properties. We analyze several theoretical aspects of such estimators, including their consistency, unbiasedness, and convergence rate. To enhance the versatility of our estimators beyond soft labels, we also consider noisy labels for which we propose effective denoising methods that reduce the noise that potentially corrupts them.",,"Supervised Learning, Estimation",,,,,,,,
Thangaraj,Andrew,PROFESSOR,FALSE,ALMOST_CERTAINLY,147,"T,W,TH",R|5|1|2,TH-Statistical Learning and Estimation,,ML,Time to Model Collapse in Recursive Training,"We consider recursive training of models, recently introduced and studied by Shumailov et al [arXiv:2305.17493], where the samples produced by a model in one generation are used to train the model parameters for the next generation causing a phenomenon termed model collapse. For several distribution estimation models, we theoretically prove model collapse using martingale convergence arguments. In the Poisson case (relevant for language models), we establish that the probability of model collapse tends to $1$ as $1-O(1)/g$, where $g$ is the number of generations of recursive training. Simulations confirm the theoretically computed rate at which Poisson distribution estimation models forget rarely occurring words under recursive training.","Tuesday, Wednesday, Thursday","Learning theory, Estimation, Training on model generated data",,,,,,,,
Zhang,Yihan,MISTER,FALSE,ALMOST_CERTAINLY,9,"TH,F",R|5|1|3,TH-Statistical Learning and Estimation,,"High dimension, parameter estimation",Spectral Estimators for Structured Generalized Linear Models via Approximate Message Passing,"We consider the problem of parameter estimation in a high-dimensional generalized linear model. Spectral methods obtained via the principal eigenvector of a suitable data-dependent matrix provide a simple yet surprisingly effective solution. However, despite their wide use, a rigorous performance characterization, as well as a principled way to preprocess the data, are available only for unstructured (i.i.d.\ Gaussian and Haar orthogonal) designs. In contrast, real-world data matrices are highly structured and exhibit non-trivial correlations. To address the problem, we consider correlated Gaussian designs capturing the anisotropic nature of the features via a covariance matrix $\Sigma$. Our main result is a precise asymptotic characterization of the performance of spectral estimators. This allows us to identify the optimal preprocessing that minimizes the number of samples needed for parameter estimation. Surprisingly, such preprocessing is universal across a broad set of statistical models, which partly addresses a conjecture on optimal spectral estimators for rotationally invariant designs. Our principled approach vastly improves upon previous heuristic methods, including for designs common in computational imaging and genetics. The proposed methodology, based on approximate message passing, is broadly applicable and opens the way to the precise characterization of spiked matrices and of the corresponding spectral methods in a variety of settings.",Please schedule my talk on Thursday or Friday.,"High-dimensional estimation, structured data, generalized linear models, spectral estimator, approximate message passing",,,,,,,,
Andoni,Alexandr,PROFESSOR,FALSE,ALMOST_CERTAINLY,105,TH,R|5|1|4,TH-Statistical Learning and Estimation,try to schedule on thursday with statistical learning session,"density est, sampling",Statistical-Computational Trade-offs for Density Estimation,"We study statistical/computational tradeoffs for the following density estimation problem: given $k$ distributions $v_1,…,v_k$ over a discrete domain of size $n$, and sampling access to a distribution $p$, identify $v_i$ that is ""close"" to $p$.   Our main result is the first data structure that, given a sublinear (in $n$) number of samples from $p$, identifies $v_i$ in time sublinear in $k$. We also show lower bound indicating near-optimality of our algorithm.",Esen: W-R,"hypothesis testing, sampling, statistical-computational trade-offs, nearest neighbor search, data structures",,,,,,,,
Wibisono,Andre,PROFESSOR,FALSE,ALMOST_CERTAINLY,217,INV,R|5|2|1,"TH-Optimization, Sampling, and Games from Classical Mechanics (Inv)","Optimization, Sampling, and Games from Classical Mechanics - Jun-Kun Wang",,Alternating Mirror Descent for Constrained Min-Max Games,"We discuss the alternating mirror descent algorithm for constrained two-player bilinear zero-sum game, in which each player takes turns to take action following the mirror descent algorithm for constrained optimization.  We interpret the alternating mirror descent as a symplectic discretization of a Hamiltonian flow in the dual space. This inspires an analysis using modified Hamiltonian to establish an improved regret bound, which is better than the simultaneous mirror descent. In the special case of an unconstrained setting, our results recover the behavior of alternating gradient descent algorithm for zero-sum games which was studied in (Bailey et al., COLT 2020).",Will present in session organized by Jun-Kun Wang.,Hamiltonian flow application to min-max games.,,,,,,,,
Jiang,Qijia,DOCTOR,FALSE,ALMOST_CERTAINLY,222,"TH,F,INV",R|5|2|2,"TH-Optimization, Sampling, and Games from Classical Mechanics (Inv)","Optimization, Sampling, and Games from Classical Mechanics - Jun-Kun Wang",diffusion models,Sampling & physics: from classical dynamical system to modern diffusion models,"We give two vignettes at the interface of sampling algorithm and physics: one where we show that dissipation plays a crucial role in the mixing rate for Hamiltonian Monte Carlo; the other where we take a learning-driven approach and borrow inspiration from generative models to perform optimal transport / control of measure based on Schrodinger bridge. Throughout, we wish to highlight (1) theoretically, the connection between optimization, sampling, physics-inspired dynamical system, mean-field game (interacting particle system) goes much deeper than one may expect; (2) computationally, bring powerful function fitting NN-architecture to solve more traditional tasks in PDE, sampling, control etc., is changing many areas of science.","Present in the session ""Optimization, Sampling, and Games from Classical Mechanics"" on Thursday (Feb 22) or Friday (Feb 23).",,,,,,,,,
Wang,Jun-Kun,DOCTOR,FALSE,ALMOST_CERTAINLY,270,"TH<3pm,F,INV",R|5|2|3,"TH-Optimization, Sampling, and Games from Classical Mechanics (Inv)","Optimization, Sampling, and Games from Classical Mechanics - Jun-Kun Wang",,Hamiltonian descent and coordinate Hamiltonian descent,"We propose an optimization algorithm called Hamiltonian Descent, which is a direct counterpart of classical Hamiltonian Monte Carlo in sampling. We show that Hamiltonian Descent has a better convergence rate than the Chebyshev method for solving a linear system of equations, albeit with a high computational cost. To overcome the cost issue, we then propose Coordinate Hamiltonian Descent and its parallelizable variant, which turns out to encapsulate the classical Gauss-Seidel method, Successive Over-relaxation, Jacobi method, and more. The result not only offers a new perspective on these existing algorithms but also leads to a broader class of update schemes that guarantee the convergence.","We would like to present either on Thursday morning, early afternoon on Thursday (Feb 22), or Friday (Feb 23).  I have a teaching commitment at 5PM on Thursday at UCSD, and need to head back to campus at around 4pm. Please kindly take this time constraint into account. Thank you!  The talk will be presented in the session of ""Optimization, Sampling, and Games from Classical Mechanics"" that I am co-organizing.","The talk will be presented in the session of ""Optimization, Sampling, and Games from Classical Mechanics"" that I am co-organizing.",,,,,,,,
Wilson,Ashia,PROFESSOR,FALSE,PROBABLY,215,"T,W,TH",R|5|2|4,"TH-Optimization, Sampling, and Games from Classical Mechanics (Inv)","Optimization, Sampling, and Games from Classical Mechanics - Jun-Kun Wang",contrained sampling,Fast sampling from constrained spaces using the Metropolis-adjusted Mirror Langevin algorithm,"This talk discusses a new method called the Metropolis-adjusted Mirror Langevin algorithm for approximate sampling from distributions whose support is a compact and convex set. This algorithm adds an accept-reject filter to the Markov chain induced by a single step of the Mirror Langevin algorithm (Zhang et al., 2020), which is a basic discretisation of the mirror Langevin dynamics. Due to the inclusion of this filter, our method is unbiased relative to the target, while known discretisations of the Mirror Langevin dynamics including the Mirror Langevin algorithm have an asymptotic bias. We give upper bounds for the mixing time of the proposed algorithm when the potential is relatively smooth, convex, and Lipschitz continuous with respect to a self-concordant mirror function. As a consequence of the reversibility of the Markov chain induced by the algorithm, we obtain an exponentially better dependence on the error tolerance for approximate constrained sampling.","I would like to present on Tuesday, Wednesday or Thursday",Methods for constrained sampling,,,,,,,,
Liu,Chong,DOCTOR,FALSE,ALMOST_CERTAINLY,106,"M.T,W,TH",R|5|3|1,TH-Bandits,,Bandit-functionapprx,Global optimization with parametric function approximation: realizability and misspecification,"To discover strong materials, materials scientists need to sequentially select processing parameters and conduct long-time experiments to observe performances. To train a deep neural network, computer scientists need to run computationally expensive hyperparameter tuning experiments on validation sets. In both cases, scientists are solving black-box global optimization problems. However, scientists cannot observe performances of unselected parameters and the experimental cost can be huge. These two challenges call for our actions to develop efficient and robust global optimization algorithms. In this talk, I will present my work on solving global optimization with parametric function approximation and show how to relax the function realizability assumption to misspecification settings.",Any day from Monday to Thursday,bandit optimization,,,,,,,,
Wang,Xuchuang,DOCTOR,FALSE,ALMOST_CERTAINLY,183,"M,T,W,TH",R|5|3|2,TH-Bandits,,Bandits,Multi-Fidelity Multi-Armed Bandits Revisited,"We study the multi-fidelity multi-armed bandit (MF-MAB), an extension of the canonical multi-armed bandit (MAB) problem. MF-MAB allows each arm to be pulled with different costs (fidelities) and observation accuracy. We study both the best arm identification with fixed confidence (BAI) and the regret minimization objectives. For BAI, we present (a) a cost complexity lower bound, (b) an algorithmic framework with two alternative fidelity selection procedures, and (c) both procedures’ cost complexity upper bounds. From both cost complexity bounds of MF-MAB, one can recover the standard sample complexity bounds of the classic (single-fidelity) MAB. For regret minimization of MF-MAB, we propose a new regret definition, prove its problem-independent regret lower bound Ω(K^{1/3}Λ^{2/3}) and problem-dependent lower bound Ω(K log Λ), where K is the number of arms and Λ is the decision budget in terms of cost, and devise an elimination-based algorithm whose worst-cost regret upper bound matches its corresponding lower bound up to some logarithmic terms and, whose problem-dependent bound matches its corresponding lower bound in terms of Λ.",Any day from Monday to Thursday is fine with me.,"online learning, best arm identification, multi-fidelity, multi-armed bandits",,,,,,,,
Ghasemi,Mahsa,PROFESSOR,FALSE,ALMOST_CERTAINLY,258,"TH,F",R|5|3|3,TH-Bandits,,Bandit-causal,Approximate Allocation Matching for Structural Causal Bandits with Unobserved Confounders,"We consider the problem of online sequential decision-making in stochastic environments characterized by a structural causal model with unobserved confounders. In each round, the agent takes an action by setting certain variables to some constants (intervention) and receives a stochastic reward from a non-manipulable variable. We provide a logarithmic asymptotic regret lower bound for this structural causal bandit problem. Inspired by the lower bound, we design an algorithm that can utilize the causal structure to accelerate the learning process and take informative and rewarding interventions. The algorithm uses the canonical structural causal model formulation to discretize the domains of unobserved variables. We establish that our algorithm achieves a logarithmic regret.","Due to other commitments, I will only be able to attend the workshop on Thursday and Friday and would appreciate it if the talk could be scheduled on one of those days.",online learning; causal structure,,,,,,,,
Zuo,Jinhang,DOCTOR,FALSE,ALMOST_CERTAINLY,166,"M,T,W,TH,F",R|5|3|4,TH-Bandits,,Bandit,Adversarial Attacks on Cooperative Multi-agent Bandits,"Cooperative multi-agent multi-armed bandits (CMA2B) consider the collaborative efforts of multiple agents in a shared multi-armed bandit game. We study latent vulnerabilities exposed by this collaboration and consider adversarial attacks on a few agents with the goal of influencing the decisions of the rest. More specifically, we study adversarial attacks on CMA2B in both homogeneous settings, where agents operate with the same arm set, and heterogeneous settings, where agents have distinct arm sets. In the homogeneous setting, we propose attack strategies that, by targeting just one agent, convince all agents to select a particular target arm $T-o(T)$ times while incurring $o(T)$ attack costs in $T$ rounds. In the heterogeneous setting, we prove that a target arm attack requires linear attack costs and propose attack strategies that can force a maximum number of agents to suffer linear regrets while incurring sublinear costs and only manipulating the observations of a few target agents. Numerical experiments validate the effectiveness of our proposed attack strategies.",,,,,,,,,,
Kwak,Heeyoul,MISTER,FALSE,ALMOST_CERTAINLY,92,"M,T",T|1|1|1,T-Coding ,,"C-LDPC,ML",Enhancing the Error-Floor Performance of LDPC Codes: A Machine Learning Approach,"The phenomenon of error floors in low-density parity-check (LDPC) codes presents significant challenges in achieving extremely low error rates and in deploying these codes in scenarios demanding ultra-high reliability. In this talk, we introduce novel training methods for neural min-sum (NMS) decoders for LDPC codes aimed at eliminating the error-floor effect. Specifically, we introduce training methods of NMS decoders such as boosting learning, transfer learning, a block-wise training schedule, and data augmentation among others.  The proposed NMS decoder achieves error rates lower than $10^{-7}$ without the severe error-floor for standard LDPC codes.","Monday, Tuesday (preferable)","low-density parity-check (LDPC) codes, neural min-sum (NMS) decoder, machine learning, error-floor",,,,,,,,
Costello,Daniel,PROFESSOR,FALSE,ALMOST_CERTAINLY,148,"M,T",T|1|1|2,T-Coding ,,C-LDPC,High-rate spatially coupled LDPC codes based on convolutional self-orthogonal codes,"We propose a class of high-rate SC-LDPC codes based on convolutional self-orthogonal codes (CSOCs).  The codes are constructed by treating the irregular graph corresponding to the H matrix of a systematic R = (n–1)/n CSOC as a convolutional protograph, which can then be lifted to generate a high-rate SC-LDPC code.  The codes can be decoded using BP based sliding window decoding.  A non-systematic version with a regular H matrix is then proposed.  Although H is non-systematic, systematic encoding can still be performed.  Finally, we examine the use of these high-rate SC-LDPC codes as component codes in a braided convolutional code, where systematic encoding is required and the need for reliable soft values on the parity bits is facilitated by employing the non-systematic construction.",Monday or Tuesday,Spatially-coupled codes,,,,,,,,
Divsalar,Dariush,DOCTOR,FALSE,ALMOST_CERTAINLY,218,"M,T",T|1|1|3,T-Coding ,,C-LDPC,On performance of LDPC codes over block fading channels,We provide theoretical and simulation performance of binary LDPC codes over block fading channels. We review the theoretical finite length results over BIAWGN and block fading channels. Our approach is motivated by analyzing the Gallager bound and random coding union bounds. We provide a method to obtain approximately the frame error rate performance of LDPC codes over block fading channels given that the performance of LDPC codes over BIAWGN channel is available. We assume each received codeword can observe two or more independent fades as in block fading model. The approximate analytical results are compared with end-to-end LDPC coded BPSK system over block fading channel with perfect coherent reception and perfect CSI at receiver. We show the simulation results closely agree with derived analytical results over block fading channels.,Monday and Tuesday only.,"channel coding, performance evaluation of LDPC codes, fading channels.",,,,,,,,
Vinayak,Rashmi,PROFESSOR,FALSE,ALMOST_CERTAINLY,238,"M,T",T|1|1|4,T-Coding ,,C-appl,"Adaptive coding for large-scale data storage: what, why, and how?","In large-scale data storage systems, disk failures are common. Erasure codes are employed to store data in a redundant fashion to protect against data loss. In this talk, I will present  (1) reasons for why adapting the code parameters over time can be highly beneficial, (2) present a theoretical framework to formalize the notion of ""code conversion""---the process of converting data encoded using one set of code parameters into data encoded using a different set of code parameters, while maintaining desired decodability properties, and  (3) introduce ""convertible codes"", a new class of codes that enable resource-efficient conversion, bounds on their resource requirements, and explicit constructions.",,"storage codes, codes for storage systems, application-driven coding",,,,,,,,
Kashyap,Navin,PROFESSOR,FALSE,ALMOST_CERTAINLY,101,"M,T,WAM,INV",T|1|2|1,T-Reed-Muller and Polar Codes (Inv),Polar Reed-Muller Codes - Henry Pfister,C,Sampling-Based Estimates of Weight Enumerators of Reed-Muller Codes,"We present an approach for obtaining estimates of the weight enumerators of Reed-Muller (RM) codes based on Markov chain Monte Carlo (MCMC) sampling. We apply our method to  moderate-blocklength RM codes and derive approximate values of their weight enumerators. We observe that the rates of the weight enumerator estimates returned by our method are close to the true rates when these rates are either known or computable by brute-force search; in other cases, our computations provide provably robust estimates. We illustrate our methods by providing estimates of many of the unknown weight enumerators of the RM(11,5) code. We also use our sampling algorithm also allows us to obtain the exact weight spectra of the RM(10,3) and RM(10,4) codes.",I will be in the “Reed-Muller and Polar Codes” session organized by Henry Pfister. I can attend the ITA workshop only till noon on Wednesday. I have to catch a flight in the afternoon.,Reed-Muller codes,,,,,,,,
Pfister,Henry,DOCTOR,FALSE,ALMOST_CERTAINLY,129,"M,T,WAM,INV",T|1|2|2,T-Reed-Muller and Polar Codes (Inv),Polar Reed-Muller Codes - Henry Pfister,C,Error probability bounds for nested sequences of symmetric codes,"Over the past 10 years, there have been significant advances in the understanding of sequences of structured error-correcting codes and their ability to achieve capacity.  This talk gives an overview of that work with some extensions and suggests some open problems.","Please schedule my talk in the ""Reed-Muller and Polar Codes"" session organized by me on Mon (all day), Tue (all day), or Wed (ending by 11am)",This is related to bounds on the error probability of maximum likelihood decoding for deterministic code sequences such as Reed-Muller codes.,,,,,,,,
